CNKEY;CN_CODE;LEVEL;NAME_FR
290311000080;2903 11 00;5; Chlorométhane (chlorure de méthyle) et chloroéthane (chlorure d'éthyle)
290312000080;2903 12 00;5; Dichlorométhane (chlorure de méthylène)
290313000080;2903 13 00;5; Chloroforme (trichlorométhane)
290314000080;2903 14 00;5; Tétrachlorure de carbone
290315000080;2903 15 00;5; Dichlorure d'éthylène (ISO) (1,2dichloroéthane)
290319000080;2903 19 00;5; autres
290321000010;;4; Dérivés chlorés non saturés des hydrocarbures acycliques
290321000080;2903 21 00;5; Chlorure de vinyle (chloroéthylène)
290322000080;2903 22 00;5; Trichloroéthylène
290323000080;2903 23 00;5; Tétrachloroéthylène (perchloroéthylène)
290329000080;2903 29 00;5; autres
290341000010;;4; Dérivés fluorés saturés des hydrocarbures acycliques
290341000080;2903 41 00;5; Trifluorométhane (HFC23)
290342000080;2903 42 00;5; Difluorométhane (HFC32)
290343000080;2903 43 00;5; Fluorométhane (HFC41), 1,2difluoroéthane (HFC152) et 1,1difluoroéthane (HFC152a)
290344000080;2903 44 00;5; Pentafluoroéthane (HFC125), 1,1,1trifluoroéthane (HFC143a) et 1,1,2trifluoroéthane (HFC143)
290345000080;2903 45 00;5; 1,1,1,2Tétrafluoroéthane (HFC134a) et 1,1,2,2tétrafluoroéthane (HFC134)
290346000080;2903 46 00;5; 1,1,1,2,3,3,3Heptafluoropropane (HFC227ea), 1,1,1,2,2,3hexafluoropropane (HFC236cb), 1,1,1,2,3,3hexafluoropropane (HFC236ea) et 1,1,1,3,3,3hexafluoropropane (HFC236fa)
290347000080;2903 47 00;5; 1,1,1,3,3Pentafluoropropane (HFC245fa) et 1,1,2,2,3pentafluoropropane (HFC245ca)
290348000080;2903 48 00;5; 1,1,1,3,3Pentafluorobutane (HFC365mfc) et 1,1,1,2,2,3,4,5,5,5décafluoropentane (HFC4310mee)
290349000080;2903 49;5; autres
290349100080;2903 49 10;6; autres pentafluoropropanes, hexafluoropropanes et heptafluoropropanes
290349300080;2903 49 30;6; Dérivés perfluorés
290349900080;2903 49 90;6; autres
290351000010;;4; Dérivés fluorés non saturés des hydrocarbures acycliques
290351000080;2903 51 00;5; 2,3,3,3Tétrafluoropropène (HFO1234yf), 1,3,3,3tétrafluoropropène (HFO1234ze) et (Z)1,1,1,4,4,4hexafluoro2butène (HFO1336mzz)
290359000080;2903 59 00;5; autres
290361000010;;4; Dérivés bromés ou dérivés iodés d’hydrocarbures acycliques
290361000080;2903 61 00;5; Bromure de méthyle (bromométhane)
290362000080;2903 62 00;5; Dibromure d’éthylène (ISO) (1,2dibromoéthane)
290369000080;2903 69;5; autres
290369110010;;6; Bromures
290369110080;2903 69 11;7; Dibromométhane
290369190080;2903 69 19;7; autres
290369800080;2903 69 80;6; Iodures
290371000010;;4; Dérivés halogénés des hydrocarbures acycliques contenant au moins deux halogènes différents
290371000080;2903 71 00;5; Chlorodifluorométhane (HCFC22)
290372000080;2903 72 00;5; Dichlorotrifluoroéthanes (HCFC123)
290373000080;2903 73 00;5; Dichlorofluoroéthanes (HCFC141, 141b)
290374000080;2903 74 00;5; Chlorodifluoroéthanes (HCFC142, 142b)
290375000080;2903 75 00;5; Dichloropentafluoropropanes (HCFC225, 225ca, 225cb)
290376000080;2903 76;5; Bromochlorodifluorométhane (halon1211), bromotrifluorométhane (halon1301) et dibromotétrafluoroéthanes (halon2402)
290376100080;2903 76 10;6; Bromochlorodifluorométhane (halon1211)
290376200080;2903 76 20;6; Bromotrifluorométhane (halon1301)
290376900080;2903 76 90;6; Dibromotétrafluoroéthanes (halon2402)
290377000080;2903 77;5; autres, perhalogénés uniquement avec du fluor et du chlore
290377600080;2903 77 60;6; Trichlorofluorométhane, dichlorodifluorométhane, trichlorotrifluoroéthanes, dichlorotétrafluoroéthanes et chloropentafluoroéthane
290377900080;2903 77 90;6; autres
290378000080;2903 78 00;5; autres dérivés perhalogénés
290379000080;2903 79;5; autres
290379300080;2903 79 30;6; halogénés uniquement avec du brome et du chlore, du fluor et du chlore ou avec du fluor et du brome
290379800080;2903 79 80;6; autres
290381000010;;4; Dérivés halogénés des hydrocarbures cyclaniques, cycléniques ou cycloterpéniques
290381000080;2903 81 00;5; 1,2,3,4,5,6Hexachlorocyclohexane [HCH (ISO)], y compris lindane (ISO, DCI)
290382000080;2903 82 00;5; Aldrine (ISO), chlordane (ISO) et heptachlore (ISO)
290383000080;2903 83 00;5; Mirex (ISO)
290389000080;2903 89;5; autres
290389100080;2903 89 10;6;" 1,2Dibromo4(1,2dibromoéthyl)cyclohexane; tétrabromocyclooctanes"
290389200080;2903 89 20;6; Hexabromocyclododécanes (HBCD)
290389700080;2903 89 70;6; autres
290391000010;;4; Dérivés halogénés des hydrocarbures aromatiques
290391000080;2903 91 00;5; Chlorobenzène, odichlorobenzène et pdichlorobenzène
290392000080;2903 92 00;5; Hexachlorobenzène (ISO) et DDT (ISO) [clofénotane (DCI), 1,1,1trichloro2,2bis(pchlorophényl)éthane]
290393000080;2903 93 00;5; Pentachlorobenzène (ISO)
290394000080;2903 94 00;5; Hexabromobiphényles
290399000080;2903 99;5; autres
290399100080;2903 99 10;6; 2,3,4,5,6Pentabromoéthylbenzène
290399800080;2903 99 80;6; autres
290400000080;2904;3;Dérivés sulfonés, nitrés ou nitrosés des hydrocarbures, même halogénés
290410000080;2904 10 00;4; Dérivés seulement sulfonés, leurs sels et leurs esters éthyliques
290420000080;2904 20 00;4; Dérivés seulement nitrés ou seulement nitrosés
290431000010;;4; Acide perfluorooctane sulfonique, ses sels et fluorure de perfluorooctane sulfonyle
290431000080;2904 31 00;5; Acide perfluorooctane sulfonique
290432000080;2904 32 00;5; Sulfonate de perfluorooctane d’ammonium
290433000080;2904 33 00;5; Sulfonate de perfluorooctane de lithium
290434000080;2904 34 00;5; Sulfonate de perfluorooctane de potassium
290435000080;2904 35 00;5; autres sels d’acide perfluorooctane sulfonique
290436000080;2904 36 00;5; Fluorure de perfluorooctane sulfonyle
290491000010;;4; autres
290491000080;2904 91 00;5; Trichloronitrométhane (chloropicrine)
290499000080;2904 99 00;5; autres
290500000010;;3;II. ALCOOLS ET LEURS DÉRIVÉS HALOGÉNÉS, SULFONÉS, NITRÉS OU NITROSÉS
290500000080;2905;3;Alcools acycliques et leurs dérivés halogénés, sulfonés, nitrés ou nitrosés
290511000010;;4; Monoalcools saturés
290511000080;2905 11 00;5; Méthanol (alcool méthylique)
290512000080;2905 12 00;5; Propane1ol (alcool propylique) et propane2ol (alcool isopropylique)
290513000080;2905 13 00;5; Butane1ol (alcool nbutylique)
290514000080;2905 14;5; autres butanols
290514100080;2905 14 10;6; 2Méthylpropane2ol (alcool tertbutylique)
290514900080;2905 14 90;6; autres
290516000080;2905 16;5; Octanol (alcool octylique) et ses isomères
290516200080;2905 16 20;6; Octane2ol
290516850080;2905 16 85;6; autres
290517000080;2905 17 00;5; Dodécane1ol (alcool laurique), hexadécane1ol (alcool cétylique) et octadécane1ol (alcool stéarique)
290519000080;2905 19 00;5; autres
290522000010;;4; Monoalcools non saturés
290522000080;2905 22 00;5; Alcools terpéniques acycliques
290529000080;2905 29;5; autres
290529100080;2905 29 10;6; Alcool allylique
290529900080;2905 29 90;6; autres
290531000010;;4; Diols
290531000080;2905 31 00;5; Éthylène glycol (éthanediol)
290532000080;2905 32 00;5; Propylène glycol (propane1,2diol)
290539000080;2905 39;5; autres
290539200080;2905 39 20;6; Butane1,3diol
290539260010;;6; Butane1,4diol
290539260080;2905 39 26;7; Butane1,4diol et tétraméthylène glycol (1,4butanédiol) d'une teneur en carbone provenant de matériaux biologiques de 100 % en masse
290539280080;2905 39 28;7; autres
290539300080;2905 39 30;6; 2,4,7,9Tétraméthyldéc5yne4,7diol
290539950080;2905 39 95;6; autres
290541000010;;4; autres polyalcools
290541000080;2905 41 00;5; 2Éthyl2(hydroxyméthyl)propane1,3diol (triméthylolpropane)
290542000080;2905 42 00;5; Pentaérythritol (pentaérythrite)
290543000080;2905 43 00;5; Mannitol
290544000080;2905 44;5; DGlucitol (sorbitol)
290544110010;;6; en solution aqueuse
290544110080;2905 44 11;7; contenant du Dmannitol dans une proportion inférieure ou égale à 2 % en poids, calculée sur sa teneur en Dglucitol
290544190080;2905 44 19;7; autre
290544910010;;6; autre
290544910080;2905 44 91;7; contenant du Dmannitol dans une proportion inférieure ou égale à 2 % en poids calculée sur sa teneur en Dglucitol
290544990080;2905 44 99;7; autre
290545000080;2905 45 00;5; Glycérol
290549000080;2905 49 00;5; autres
290551000010;;4; Dérivés halogénés, sulfonés, nitrés ou nitrosés des alcools acycliques
290551000080;2905 51 00;5; Ethchlorvynol (DCI)
290559000080;2905 59;5; autres
290559910080;2905 59 91;6; 2,2Bis(bromométhyl)propanediol
290559980080;2905 59 98;6; autres
290600000080;2906;3;Alcools cycliques et leurs dérivés halogénés, sulfonés, nitrés ou nitrosés
290611000010;;4; cyclaniques, cycléniques ou cycloterpéniques
290611000080;2906 11 00;5; Menthol
290612000080;2906 12 00;5; Cyclohexanol, méthylcyclohexanols et diméthylcyclohexanols
290613000080;2906 13;5; Stérols et inositols
290613100080;2906 13 10;6; Stérols
290613900080;2906 13 90;6; Inositols
290619000080;2906 19 00;5; autres
290621000010;;4; aromatiques
290621000080;2906 21 00;5; Alcool benzylique
290629000080;2906 29 00;5; autres
290700000010;;3;III. PHÉNOLS ET PHÉNOLSALCOOLS ET LEURS DÉRIVÉS HALOGÉNÉS, SULFONÉS, NITRÉS OU NITROSÉS
290700000080;2907;3;"Phénols; phénolsalcools"
290711000010;;4; Monophénols
290711000080;2907 11 00;5; Phénol (hydroxybenzène) et ses sels
290712000080;2907 12 00;5; Crésols et leurs sels
290713000080;2907 13 00;5;" Octylphénol, nonylphénol et leurs isomères; sels de ces produits"
290715000080;2907 15;5; Naphtols et leurs sels
290715100080;2907 15 10;6; 1Naphtol
290715900080;2907 15 90;6; autres
290719000080;2907 19;5; autres
290719100080;2907 19 10;6; Xylénols et leurs sels
290719900080;2907 19 90;6; autres
290721000010;;4;" Polyphénols; phénolsalcools"
290721000080;2907 21 00;5; Résorcinol et ses sels
290722000080;2907 22 00;5; Hydroquinone et ses sels
290723000080;2907 23 00;5; 4,4'Isopropylidènediphénol (bisphénol A, diphénylolpropane) et ses sels
290729000080;2907 29 00;5; autres
290800000080;2908;3;Dérivés halogénés, sulfonés, nitrés ou nitrosés des phénols ou des phénolsalcools
290811000010;;4; Dérivés seulement halogénés et leurs sels
290811000080;2908 11 00;5; Pentachlorophénol (ISO)
290819000080;2908 19 00;5; autres
290891000010;;4; autres
290891000080;2908 91 00;5; Dinosèbe (ISO) et ses sels
290892000080;2908 92 00;5; 4,6Dinitroocrésol [DNOC (ISO)] et ses sels
290899000080;2908 99 00;5; autres
290900000010;;3;IV. ÉTHERS, PEROXYDES D'ALCOOLS, PEROXYDES D'ÉTHERS, PEROXYDES D’ACÉTALS ET D’HÉMIACÉTALS, PEROXYDES DE CÉTONES, ÉPOXYDES AVEC TROIS ATOMES DANS LE CYCLE, ACÉTALS, ET HÉMIACÉTALS ET LEURS DÉRIVÉS HALOGÉNÉS, SULFONÉS, NITRÉS OU NITROSÉS
290900000080;2909;3;Éthers, éthersalcools, éthersphénols, éthersalcoolsphénols, peroxydes d'alcools, peroxydes d'éthers, peroxydes d’acétals et d’hémiacetals, peroxydes de cétones (de constitution chimique définie ou non) et leurs dérivés halogénés, sulfonés, nitrés ou nitrosés
290911000010;;4; Éthers acycliques et leurs dérivés halogénés, sulfonés, nitrés ou nitrosés
290911000080;2909 11 00;5; Éther diéthylique (oxyde de diéthyle)
290919000080;2909 19;5; autres
290919100080;2909 19 10;6; Oxyde de tertbutyle et d’éthyle (oxyde d'éthyle et de tertbutyle, ETBE)
290919900080;2909 19 90;6; autres
290920000080;2909 20 00;4; Éthers cyclaniques, cycléniques, cycloterpéniques et leurs dérivés halogénés, sulfonés, nitrés ou nitrosés
290930000080;2909 30;4; Éthers aromatiques et leurs dérivés halogénés, sulfonés, nitrés ou nitrosés
290930100080;2909 30 10;5; Éther diphénylique (oxyde de diphényle)
290930310010;;5; Dérivés halogénés uniquement avec du brome
290930310080;2909 30 31;6;" Oxyde de pentabromodiphényle; 1,2,4,5tétrabromo3,6bis(pentabromophénoxy)benzène"
290930350080;2909 30 35;6; 1,2Bis(2,4,6tribromophénoxy)éthane, destiné à la fabrication d'acrylonitrilebutadiènestyrène (ABS)
290930380080;2909 30 38;6; autres
290930900080;2909 30 90;5; autres
290941000010;;4; Éthersalcools et leurs dérivés halogénés, sulfonés, nitrés ou nitrosés
290941000080;2909 41 00;5; 2,2'Oxydiéthanol (diéthylèneglycol)
290943000080;2909 43 00;5; Éthers monobutyliques de l'éthylèneglycol ou du diéthylèneglycol
290944000080;2909 44 00;5; autres éthers monoalkyliques de l'éthylèneglycol ou du diéthylèneglycol
290949000080;2909 49;5; autres
290949110080;2909 49 11;6; 2(2Chloroéthoxy)éthanol
290949800080;2909 49 80;6; autres
290950000080;2909 50 00;4; Éthersphénols, éthersalcoolsphénols et leurs dérivés halogénés, sulfonés, nitrés ou nitrosés
290960000080;2909 60;4; Peroxydes d'alcools, peroxydes d'éthers, peroxydes d’acétals et d’hémiacétals, peroxydes de cétones et leurs dérivés halogénés, sulfonés, nitrés ou nitrosés
290960100080;2909 60 10;5; Peroxides d’acétals et d’hémiacétals
290960900080;2909 60 90;5; autres
291000000080;2910;3;Époxydes, époxyalcools, époxyphénols et époxyéthers, avec trois atomes dans le cycle, et leurs dérivés halogénés, sulfonés, nitrés ou nitrosés
291010000080;2910 10 00;4; Oxiranne (oxyde d'éthylène)
291020000080;2910 20 00;4; Méthyloxiranne (oxyde de propylène)
291030000080;2910 30 00;4; 1Chloro2,3époxypropane (épichlorhydrine)
291040000080;2910 40 00;4; Dieldrine (ISO, DCI)
291050000080;2910 50 00;4; Endrine (ISO)
291090000080;2910 90 00;4; autres
291100000080;2911 00 00;3;Acétals et hémiacétals, même contenant d'autres fonctions oxygénées, et leurs dérivés halogénés, sulfonés, nitrés ou nitrosés
291200000010;;3;V. COMPOSÉS À FONCTION ALDÉHYDE
291200000080;2912;3;"Aldéhydes, même contenant d'autres fonctions oxygénées; polymères cycliques des aldéhydes; paraformaldéhyde"
291211000010;;4; Aldéhydes acycliques ne contenant pas d'autres fonctions oxygénées
291211000080;2912 11 00;5; Méthanal (formaldéhyde)
291212000080;2912 12 00;5; Éthanal (acétaldéhyde)
291219000080;2912 19 00;5; autres
291221000010;;4; Aldéhydes cycliques ne contenant pas d'autres fonctions oxygénées
291221000080;2912 21 00;5; Benzaldéhyde (aldéhyde benzoïque)
291229000080;2912 29 00;5; autres
291241000010;;4; Aldéhydesalcools, aldéhydeséthers, aldéhydesphénols et aldéhydes contenant d'autres fonctions oxygénées
291241000080;2912 41 00;5; Vanilline (aldéhyde méthylprotocatéchique)
291242000080;2912 42 00;5; Éthylvanilline (aldéhyde éthylprotocatéchique)
291249000080;2912 49 00;5; autres
291250000080;2912 50 00;4; Polymères cycliques des aldéhydes
291260000080;2912 60 00;4; Paraformaldéhyde
291300000080;2913 00 00;3;Dérivés halogénés, sulfonés, nitrés ou nitrosés des produits du no 2912
291400000010;;3;VI. COMPOSÉS À FONCTION CÉTONE OU À FONCTION QUINONE
291400000080;2914;3;Cétones et quinones, même contenant d'autres fonctions oxygénées, et leurs dérivés halogénés, sulfonés, nitrés ou nitrosés
291411000010;;4; Cétones acycliques ne contenant pas d'autres fonctions oxygénées
291411000080;2914 11 00;5; Acétone
291412000080;2914 12 00;5; Butanone (méthyléthylcétone)
291413000080;2914 13 00;5; 4Méthylpentane2one (méthylisobutylcétone)
291419000080;2914 19;5; autres
291419100080;2914 19 10;6; 5Méthylhexane2one
291419900080;2914 19 90;6; autres
291422000010;;4; Cétones cyclaniques, cycléniques ou cycloterpéniques ne contenant pas d'autres fonctions oxygénées
291422000080;2914 22 00;5; Cyclohexanone et méthylcyclohexanones
291423000080;2914 23 00;5; Ionones et méthylionones
291429000080;2914 29 00;5; autres
291431000010;;4; Cétones aromatiques ne contenant pas d'autres fonctions oxygénées
291431000080;2914 31 00;5; Phénylacétone (phénylpropane2one)
291439000080;2914 39 00;5; autres
291440000080;2914 40;4; Cétonesalcools et cétonesaldéhydes
